# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    1.42000000e+00  2.59291845e-02  6.43382381e-03  6.43382381e-03  6.15140940e-01  2.09784380e-01  0.00000000e+00  1.01288591e+00  1.86812351e-01
    1.44000000e+00  2.68993045e-02  6.42729436e-03  6.42729436e-03  6.14259998e-01  2.09315028e-01  0.00000000e+00  1.01339352e+00  1.86312842e-01
    1.46000000e+00  2.78764415e-02  6.40806762e-03  6.40806762e-03  6.13362122e-01  2.08836982e-01  0.00000000e+00  1.01390786e+00  1.85821785e-01
    1.48000000e+00  2.88600310e-02  6.37615809e-03  6.37615809e-03  6.12447161e-01  2.08350401e-01  0.00000000e+00  1.01442880e+00  1.85338838e-01
    1.50000000e+00  2.98495690e-02  6.33150248e-03  6.33150248e-03  6.11515516e-01  2.07855357e-01  0.00000000e+00  1.01495618e+00  1.84863695e-01
    1.52000000e+00  3.08445406e-02  6.27405639e-03  6.27405639e-03  6.10567260e-01  2.07351957e-01  0.00000000e+00  1.01548985e+00  1.84396067e-01
    1.54000000e+00  3.18444732e-02  6.20377862e-03  6.20377862e-03  6.09602395e-01  2.06840302e-01  0.00000000e+00  1.01602968e+00  1.83935669e-01
    1.56000000e+00  3.28489095e-02  6.12062222e-03  6.12062222e-03  6.08621625e-01  2.06320714e-01  0.00000000e+00  1.01657550e+00  1.83482235e-01
    1.58000000e+00  3.38574011e-02  6.02469517e-03  6.02469517e-03  6.07624666e-01  2.05792884e-01  0.00000000e+00  1.01712721e+00  1.83035493e-01
    1.60000000e+00  3.48695503e-02  5.91620174e-03  5.91620174e-03  6.06611558e-01  2.05256847e-01  0.00000000e+00  1.01768469e+00  1.82595177e-01
    1.62000000e+00  3.58849512e-02  5.79543818e-03  5.79543818e-03  6.05582530e-01  2.04712706e-01  0.00000000e+00  1.01824784e+00  1.82161045e-01
    1.64000000e+00  3.69032318e-02  5.66272886e-03  5.66272886e-03  6.04537434e-01  2.04160552e-01  0.00000000e+00  1.01881654e+00  1.81732862e-01
    1.66000000e+00  3.79240736e-02  5.51805642e-03  5.51805642e-03  6.03476911e-01  2.03600725e-01  0.00000000e+00  1.01939065e+00  1.81310400e-01
    1.68000000e+00  3.89471671e-02  5.36119387e-03  5.36119387e-03  6.02400881e-01  2.03032926e-01  0.00000000e+00  1.01997006e+00  1.80893451e-01
    1.70000000e+00  3.99722009e-02  5.19216571e-03  5.19216571e-03  6.01309438e-01  2.02457184e-01  0.00000000e+00  1.02055467e+00  1.80481799e-01
    1.72000000e+00  4.09989020e-02  5.01137860e-03  5.01137860e-03  6.00202911e-01  2.01873208e-01  0.00000000e+00  1.02114434e+00  1.80075240e-01
    1.74000000e+00  4.20269867e-02  4.81926771e-03  4.81926771e-03  5.99081595e-01  2.01281803e-01  0.00000000e+00  1.02173895e+00  1.79673564e-01
    1.76000000e+00  4.30562427e-02  4.61616091e-03  4.61616091e-03  5.97945712e-01  2.00682652e-01  0.00000000e+00  1.02233839e+00  1.79276612e-01
    1.78000000e+00  4.40864143e-02  4.40246097e-03  4.40246097e-03  5.96795415e-01  2.00075913e-01  0.00000000e+00  1.02294257e+00  1.78884188e-01
